id,iso,month,date,productCode,supplierId,brand,description,cluster,qty,unit,unitPriceEUR,valueEUR,currency,valueLocal,source,matched,route
TXN-002980,BA,2026-04,2026-04-18,WLF-1016,sup-lumen,Finixa,"Sanding discs 150 mm, fine",schleif,54,piece,64.72,3494.88,EUR,3494.88,synthetic-spend-BA.csv,True,direct
TXN-002981,BA,2026-05,2026-05-13,WLF-1016,sup-lumen,Finixa,"Sanding discs 150 mm, fine",schleif,163,piece,64.72,10549.36,EUR,10549.36,synthetic-spend-BA.csv,True,direct
TXN-002982,BA,2026-06,2026-06-04,WLF-1016,sup-lumen,Finixa,"Sanding discs 150 mm, fine",schleif,100,piece,64.72,6472.0,EUR,6472.0,synthetic-spend-BA.csv,True,direct
TXN-002983,BA,2026-07,2026-07-04,WLF-1016,sup-lumen,Finixa,"Sanding discs 150 mm, fine",schleif,105,piece,64.72,6795.6,EUR,6795.6,synthetic-spend-BA.csv,True,direct
TXN-002984,BA,2026-08,2026-08-25,WLF-1016,sup-lumen,Finixa,"Sanding discs 150 mm, fine",schleif,175,piece,64.72,11326.0,EUR,11326.0,synthetic-spend-BA.csv,True,direct
TXN-002985,BA,2026-01,2026-01-11,WLF-1017,sup-novex,Mirka,Contour tape,kleb,301,piece,19.54,5881.54,EUR,5881.54,synthetic-spend-BA.csv,False,indirect
TXN-002986,BA,2026-02,2026-02-23,WLF-1017,sup-novex,Mirka,Contour tape,kleb,315,piece,19.54,6155.1,EUR,6155.1,synthetic-spend-BA.csv,False,indirect
TXN-002987,BA,2026-03,2026-03-12,WLF-1017,sup-novex,Mirka,Contour tape,kleb,61,piece,19.54,1191.94,EUR,1191.94,synthetic-spend-BA.csv,False,indirect
TXN-002988,BA,2026-04,2026-04-02,WLF-1017,sup-novex,Mirka,Contour tape,kleb,52,piece,19.54,1016.08,EUR,1016.08,synthetic-spend-BA.csv,False,indirect
TXN-002989,BA,2026-05,2026-05-10,WLF-1017,sup-novex,Mirka,Contour tape,kleb,197,piece,19.54,3849.38,EUR,3849.38,synthetic-spend-BA.csv,False,indirect
TXN-002990,BA,2026-06,2026-06-14,WLF-1017,sup-novex,Mirka,Contour tape,kleb,289,piece,19.54,5647.06,EUR,5647.06,synthetic-spend-BA.csv,False,indirect
TXN-002991,BA,2026-07,2026-07-21,WLF-1017,sup-novex,Mirka,Contour tape,kleb,37,piece,19.54,722.98,EUR,722.98,synthetic-spend-BA.csv,False,indirect
TXN-002992,BA,2026-08,2026-08-23,WLF-1017,sup-novex,Mirka,Contour tape,kleb,263,piece,19.54,5139.02,EUR,5139.02,synthetic-spend-BA.csv,False,indirect
TXN-002993,BA,2026-01,2026-01-28,WLF-1018,sup-arcus,SATA,One-step cutting and polishing compound,polier,122,piece,27.13,3309.86,EUR,3309.86,synthetic-spend-BA.csv,False,direct
TXN-002994,BA,2026-02,2026-02-20,WLF-1018,sup-arcus,SATA,One-step cutting and polishing compound,polier,287,piece,27.13,7786.31,EUR,7786.31,synthetic-spend-BA.csv,False,direct
TXN-002995,BA,2026-03,2026-03-08,WLF-1018,sup-arcus,SATA,One-step cutting and polishing compound,polier,109,piece,27.13,2957.17,EUR,2957.17,synthetic-spend-BA.csv,False,direct
TXN-002996,BA,2026-04,2026-04-01,WLF-1018,sup-arcus,SATA,One-step cutting and polishing compound,polier,198,piece,27.13,5371.74,EUR,5371.74,synthetic-spend-BA.csv,False,direct
TXN-002997,BA,2026-05,2026-05-27,WLF-1018,sup-arcus,SATA,One-step cutting and polishing compound,polier,79,piece,27.13,2143.27,EUR,2143.27,synthetic-spend-BA.csv,False,direct
TXN-002998,BA,2026-06,2026-06-26,WLF-1018,sup-arcus,SATA,One-step cutting and polishing compound,polier,259,piece,27.13,7026.67,EUR,7026.67,synthetic-spend-BA.csv,False,direct
TXN-002999,BA,2026-07,2026-07-05,WLF-1018,sup-arcus,SATA,One-step cutting and polishing compound,polier,244,piece,27.13,6619.72,EUR,6619.72,synthetic-spend-BA.csv,False,direct
TXN-003000,BA,2026-08,2026-08-25,WLF-1018,sup-arcus,SATA,One-step cutting and polishing compound,polier,259,piece,27.13,7026.67,EUR,7026.67,synthetic-spend-BA.csv,False,direct
TXN-003001,BA,2026-01,2026-01-09,WLF-1019,sup-cobalt,tesa,Pre-saturated cleaning wipes,kabine,264,piece,111.48,29430.72,EUR,29430.72,synthetic-spend-BA.csv,False,direct
TXN-003002,BA,2026-02,2026-02-15,WLF-1019,sup-cobalt,tesa,Pre-saturated cleaning wipes,kabine,113,piece,111.48,12597.24,EUR,12597.24,synthetic-spend-BA.csv,False,direct
TXN-003003,BA,2026-03,2026-03-23,WLF-1019,sup-cobalt,tesa,Pre-saturated cleaning wipes,kabine,59,piece,111.48,6577.32,EUR,6577.32,synthetic-spend-BA.csv,False,direct
TXN-003004,BA,2026-04,2026-04-23,WLF-1019,sup-cobalt,tesa,Pre-saturated cleaning wipes,kabine,116,piece,111.48,12931.68,EUR,12931.68,synthetic-spend-BA.csv,False,direct
TXN-003005,BA,2026-05,2026-05-10,WLF-1019,sup-cobalt,tesa,Pre-saturated cleaning wipes,kabine,239,piece,111.48,26643.72,EUR,26643.72,synthetic-spend-BA.csv,False,direct
TXN-003006,BA,2026-06,2026-06-16,WLF-1019,sup-cobalt,tesa,Pre-saturated cleaning wipes,kabine,79,piece,111.48,8806.92,EUR,8806.92,synthetic-spend-BA.csv,False,direct
TXN-003007,BA,2026-07,2026-07-11,WLF-1019,sup-cobalt,tesa,Pre-saturated cleaning wipes,kabine,72,piece,111.48,8026.56,EUR,8026.56,synthetic-spend-BA.csv,False,direct
TXN-003008,BA,2026-08,2026-08-23,WLF-1019,sup-cobalt,tesa,Pre-saturated cleaning wipes,kabine,185,piece,111.48,20623.8,EUR,20623.8,synthetic-spend-BA.csv,False,direct
TXN-003009,BA,2026-01,2026-01-12,WLF-1020,sup-solis,PPG / Nexa,P3 particulate filters,psa,232,piece,41.35,9593.2,EUR,9593.2,synthetic-spend-BA.csv,False,indirect
TXN-003010,BA,2026-02,2026-02-10,WLF-1020,sup-solis,PPG / Nexa,P3 particulate filters,psa,156,piece,41.35,6450.6,EUR,6450.6,synthetic-spend-BA.csv,False,indirect
TXN-003011,BA,2026-03,2026-03-20,WLF-1020,sup-solis,PPG / Nexa,P3 particulate filters,psa,182,piece,41.35,7525.7,EUR,7525.7,synthetic-spend-BA.csv,False,indirect
TXN-003012,BA,2026-04,2026-04-24,WLF-1020,sup-solis,PPG / Nexa,P3 particulate filters,psa,224,piece,41.35,9262.4,EUR,9262.4,synthetic-spend-BA.csv,False,indirect
TXN-003013,BA,2026-05,2026-05-13,WLF-1020,sup-solis,PPG / Nexa,P3 particulate filters,psa,93,piece,41.35,3845.55,EUR,3845.55,synthetic-spend-BA.csv,False,indirect
TXN-003014,BA,2026-06,2026-06-03,WLF-1020,sup-solis,PPG / Nexa,P3 particulate filters,psa,308,piece,41.35,12735.8,EUR,12735.8,synthetic-spend-BA.csv,False,indirect
TXN-003015,BA,2026-07,2026-07-06,WLF-1020,sup-solis,PPG / Nexa,P3 particulate filters,psa,287,piece,41.35,11867.45,EUR,11867.45,synthetic-spend-BA.csv,False,indirect
TXN-003016,BA,2026-08,2026-08-28,WLF-1020,sup-solis,PPG / Nexa,P3 particulate filters,psa,43,piece,41.35,1778.05,EUR,1778.05,synthetic-spend-BA.csv,False,indirect
TXN-003017,BA,2026-01,2026-01-15,WLF-1021,sup-orbit,Würth,Electric random orbital sander 150 mm,werkstatt,186,piece,14.77,2747.22,EUR,2747.22,synthetic-spend-BA.csv,False,direct
TXN-003018,BA,2026-02,2026-02-19,WLF-1021,sup-orbit,Würth,Electric random orbital sander 150 mm,werkstatt,286,piece,14.77,4224.22,EUR,4224.22,synthetic-spend-BA.csv,False,direct
TXN-003019,BA,2026-03,2026-03-19,WLF-1021,sup-orbit,Würth,Electric random orbital sander 150 mm,werkstatt,97,piece,14.77,1432.69,EUR,1432.69,synthetic-spend-BA.csv,False,direct
TXN-003020,BA,2026-04,2026-04-23,WLF-1021,sup-orbit,Würth,Electric random orbital sander 150 mm,werkstatt,172,piece,14.77,2540.44,EUR,2540.44,synthetic-spend-BA.csv,False,direct
TXN-003021,BA,2026-05,2026-05-21,WLF-1021,sup-orbit,Würth,Electric random orbital sander 150 mm,werkstatt,38,piece,14.77,561.26,EUR,561.26,synthetic-spend-BA.csv,False,direct
TXN-003022,BA,2026-06,2026-06-21,WLF-1021,sup-orbit,Würth,Electric random orbital sander 150 mm,werkstatt,282,piece,14.77,4165.14,EUR,4165.14,synthetic-spend-BA.csv,False,direct
TXN-003023,BA,2026-07,2026-07-10,WLF-1021,sup-orbit,Würth,Electric random orbital sander 150 mm,werkstatt,309,piece,14.77,4563.93,EUR,4563.93,synthetic-spend-BA.csv,False,direct
TXN-003024,BA,2026-08,2026-08-02,WLF-1021,sup-orbit,Würth,Electric random orbital sander 150 mm,werkstatt,110,piece,14.77,1624.7,EUR,1624.7,synthetic-spend-BA.csv,False,direct
TXN-003025,AL,2026-01,2026-01-28,WLF-1001,sup-helio,Kovax,Graduated mixing cup,lack,108,piece,17.6,1900.8,EUR,1900.8,synthetic-spend-AL.csv,True,indirect
TXN-003026,AL,2026-02,2026-02-20,WLF-1001,sup-helio,Kovax,Graduated mixing cup,lack,115,piece,17.6,2024.0,EUR,2024.0,synthetic-spend-AL.csv,True,indirect
TXN-003027,AL,2026-03,2026-03-12,WLF-1001,sup-helio,Kovax,Graduated mixing cup,lack,328,piece,17.6,5772.8,EUR,5772.8,synthetic-spend-AL.csv,True,indirect
TXN-003028,AL,2026-04,2026-04-25,WLF-1001,sup-helio,Kovax,Graduated mixing cup,lack,214,piece,17.6,3766.4,EUR,3766.4,synthetic-spend-AL.csv,True,indirect
TXN-003029,AL,2026-05,2026-05-14,WLF-1001,sup-helio,Kovax,Graduated mixing cup,lack,123,piece,17.6,2164.8,EUR,2164.8,synthetic-spend-AL.csv,True,indirect
TXN-003030,AL,2026-06,2026-06-13,WLF-1001,sup-helio,Kovax,Graduated mixing cup,lack,32,piece,17.6,563.2,EUR,563.2,synthetic-spend-AL.csv,True,indirect
TXN-003031,AL,2026-07,2026-07-02,WLF-1001,sup-helio,Kovax,Graduated mixing cup,lack,275,piece,17.6,4840.0,EUR,4840.0,synthetic-spend-AL.csv,True,indirect
TXN-003032,AL,2026-08,2026-08-01,WLF-1001,sup-helio,Kovax,Graduated mixing cup,lack,161,piece,17.6,2833.6,EUR,2833.6,synthetic-spend-AL.csv,True,indirect
TXN-003033,AL,2026-01,2026-01-28,WLF-1002,sup-vanta,Starcke,"Sanding discs 150 mm, coarse",schleif,165,piece,46.45,7664.25,EUR,7664.25,synthetic-spend-AL.csv,True,direct
TXN-003034,AL,2026-02,2026-02-26,WLF-1002,sup-vanta,Starcke,"Sanding discs 150 mm, coarse",schleif,29,piece,46.45,1347.05,EUR,1347.05,synthetic-spend-AL.csv,True,direct
TXN-003035,AL,2026-03,2026-03-05,WLF-1002,sup-vanta,Starcke,"Sanding discs 150 mm, coarse",schleif,296,piece,46.45,13749.2,EUR,13749.2,synthetic-spend-AL.csv,True,direct
TXN-003036,AL,2026-04,2026-04-27,WLF-1002,sup-vanta,Starcke,"Sanding discs 150 mm, coarse",schleif,64,piece,46.45,2972.8,EUR,2972.8,synthetic-spend-AL.csv,True,direct
TXN-003037,AL,2026-05,2026-05-17,WLF-1002,sup-vanta,Starcke,"Sanding discs 150 mm, coarse",schleif,191,piece,46.45,8871.95,EUR,8871.95,synthetic-spend-AL.csv,True,direct
TXN-003038,AL,2026-06,2026-06-12,WLF-1002,sup-vanta,Starcke,"Sanding discs 150 mm, coarse",schleif,139,piece,46.45,6456.55,EUR,6456.55,synthetic-spend-AL.csv,True,direct
TXN-003039,AL,2026-07,2026-07-26,WLF-1002,sup-vanta,Starcke,"Sanding discs 150 mm, coarse",schleif,213,piece,46.45,9893.85,EUR,9893.85,synthetic-spend-AL.csv,True,direct
TXN-003040,AL,2026-08,2026-08-27,WLF-1002,sup-vanta,Starcke,"Sanding discs 150 mm, coarse",schleif,126,piece,46.45,5852.7,EUR,5852.7,synthetic-spend-AL.csv,True,direct
TXN-003041,AL,2026-01,2026-01-13,WLF-1003,sup-aster,3M,Standard masking tape,kleb,136,piece,19.51,2653.36,EUR,2653.36,synthetic-spend-AL.csv,True,direct
TXN-003042,AL,2026-02,2026-02-21,WLF-1003,sup-aster,3M,Standard masking tape,kleb,282,piece,19.51,5501.82,EUR,5501.82,synthetic-spend-AL.csv,True,direct
TXN-003043,AL,2026-03,2026-03-21,WLF-1003,sup-aster,3M,Standard masking tape,kleb,252,piece,19.51,4916.52,EUR,4916.52,synthetic-spend-AL.csv,True,direct
TXN-003044,AL,2026-04,2026-04-22,WLF-1003,sup-aster,3M,Standard masking tape,kleb,301,piece,19.51,5872.51,EUR,5872.51,synthetic-spend-AL.csv,True,direct
TXN-003045,AL,2026-05,2026-05-18,WLF-1003,sup-aster,3M,Standard masking tape,kleb,39,piece,19.51,760.89,EUR,760.89,synthetic-spend-AL.csv,True,direct
TXN-003046,AL,2026-06,2026-06-03,WLF-1003,sup-aster,3M,Standard masking tape,kleb,89,piece,19.51,1736.39,EUR,1736.39,synthetic-spend-AL.csv,True,direct
TXN-003047,AL,2026-07,2026-07-22,WLF-1003,sup-aster,3M,Standard masking tape,kleb,296,piece,19.51,5774.96,EUR,5774.96,synthetic-spend-AL.csv,True,direct
TXN-003048,AL,2026-08,2026-08-20,WLF-1003,sup-aster,3M,Standard masking tape,kleb,36,piece,19.51,702.36,EUR,702.36,synthetic-spend-AL.csv,True,direct
TXN-003049,AL,2026-01,2026-01-19,WLF-1004,sup-velora,Glasurit (BASF),Cutting compound (coarse/medium),polier,38,piece,18.88,717.44,EUR,717.44,synthetic-spend-AL.csv,True,indirect
TXN-003050,AL,2026-02,2026-02-24,WLF-1004,sup-velora,Glasurit (BASF),Cutting compound (coarse/medium),polier,196,piece,18.88,3700.48,EUR,3700.48,synthetic-spend-AL.csv,True,indirect
TXN-003051,AL,2026-03,2026-03-22,WLF-1004,sup-velora,Glasurit (BASF),Cutting compound (coarse/medium),polier,221,piece,18.88,4172.48,EUR,4172.48,synthetic-spend-AL.csv,True,indirect
TXN-003052,AL,2026-04,2026-04-19,WLF-1004,sup-velora,Glasurit (BASF),Cutting compound (coarse/medium),polier,138,piece,18.88,2605.44,EUR,2605.44,synthetic-spend-AL.csv,True,indirect
TXN-003053,AL,2026-05,2026-05-11,WLF-1004,sup-velora,Glasurit (BASF),Cutting compound (coarse/medium),polier,52,piece,18.88,981.76,EUR,981.76,synthetic-spend-AL.csv,True,indirect
TXN-003054,AL,2026-06,2026-06-20,WLF-1004,sup-velora,Glasurit (BASF),Cutting compound (coarse/medium),polier,45,piece,18.88,849.6,EUR,849.6,synthetic-spend-AL.csv,True,indirect
TXN-003055,AL,2026-07,2026-07-10,WLF-1004,sup-velora,Glasurit (BASF),Cutting compound (coarse/medium),polier,276,piece,18.88,5210.88,EUR,5210.88,synthetic-spend-AL.csv,True,indirect
TXN-003056,AL,2026-08,2026-08-19,WLF-1004,sup-velora,Glasurit (BASF),Cutting compound (coarse/medium),polier,312,piece,18.88,5890.56,EUR,5890.56,synthetic-spend-AL.csv,True,indirect
TXN-003057,AL,2026-01,2026-01-10,WLF-1005,sup-lumen,Finixa,Solvent-based silicone remover,kabine,205,piece,55.3,11336.5,EUR,11336.5,synthetic-spend-AL.csv,True,direct
TXN-003058,AL,2026-02,2026-02-11,WLF-1005,sup-lumen,Finixa,Solvent-based silicone remover,kabine,330,piece,55.3,18249.0,EUR,18249.0,synthetic-spend-AL.csv,True,direct
TXN-003059,AL,2026-03,2026-03-05,WLF-1005,sup-lumen,Finixa,Solvent-based silicone remover,kabine,190,piece,55.3,10507.0,EUR,10507.0,synthetic-spend-AL.csv,True,direct
TXN-003060,AL,2026-04,2026-04-21,WLF-1005,sup-lumen,Finixa,Solvent-based silicone remover,kabine,166,piece,55.3,9179.8,EUR,9179.8,synthetic-spend-AL.csv,True,direct
TXN-003061,AL,2026-05,2026-05-06,WLF-1005,sup-lumen,Finixa,Solvent-based silicone remover,kabine,314,piece,55.3,17364.2,EUR,17364.2,synthetic-spend-AL.csv,True,direct
TXN-003062,AL,2026-06,2026-06-19,WLF-1005,sup-lumen,Finixa,Solvent-based silicone remover,kabine,47,piece,55.3,2599.1,EUR,2599.1,synthetic-spend-AL.csv,True,direct
TXN-003063,AL,2026-07,2026-07-23,WLF-1005,sup-lumen,Finixa,Solvent-based silicone remover,kabine,163,piece,55.3,9013.9,EUR,9013.9,synthetic-spend-AL.csv,True,direct
TXN-003064,AL,2026-08,2026-08-19,WLF-1005,sup-lumen,Finixa,Solvent-based silicone remover,kabine,276,piece,55.3,15262.8,EUR,15262.8,synthetic-spend-AL.csv,True,direct
TXN-003065,AL,2026-01,2026-01-10,WLF-1006,sup-novex,Mirka,Half mask / spray-painting respirator,psa,307,piece,32.54,9989.78,EUR,9989.78,synthetic-spend-AL.csv,True,direct
TXN-003066,AL,2026-02,2026-02-24,WLF-1006,sup-novex,Mirka,Half mask / spray-painting respirator,psa,153,piece,32.54,4978.62,EUR,4978.62,synthetic-spend-AL.csv,True,direct
TXN-003067,AL,2026-03,2026-03-09,WLF-1006,sup-novex,Mirka,Half mask / spray-painting respirator,psa,224,piece,32.54,7288.96,EUR,7288.96,synthetic-spend-AL.csv,True,direct
TXN-003068,AL,2026-04,2026-04-23,WLF-1006,sup-novex,Mirka,Half mask / spray-painting respirator,psa,63,piece,32.54,2050.02,EUR,2050.02,synthetic-spend-AL.csv,True,direct
TXN-003069,AL,2026-05,2026-05-07,WLF-1006,sup-novex,Mirka,Half mask / spray-painting respirator,psa,221,piece,32.54,7191.34,EUR,7191.34,synthetic-spend-AL.csv,True,direct
TXN-003070,AL,2026-06,2026-06-24,WLF-1006,sup-novex,Mirka,Half mask / spray-painting respirator,psa,37,piece,32.54,1203.98,EUR,1203.98,synthetic-spend-AL.csv,True,direct
TXN-003071,AL,2026-07,2026-07-22,WLF-1006,sup-novex,Mirka,Half mask / spray-painting respirator,psa,123,piece,32.54,4002.42,EUR,4002.42,synthetic-spend-AL.csv,True,direct
TXN-003072,AL,2026-08,2026-08-20,WLF-1006,sup-novex,Mirka,Half mask / spray-painting respirator,psa,64,piece,32.54,2082.56,EUR,2082.56,synthetic-spend-AL.csv,True,direct
TXN-003073,AL,2026-01,2026-01-19,WLF-1007,sup-arcus,SATA,"Random orbital sander 150 mm, 5 mm orbit",werkstatt,274,piece,35.36,9688.64,EUR,9688.64,synthetic-spend-AL.csv,True,indirect
TXN-003074,AL,2026-02,2026-02-18,WLF-1007,sup-arcus,SATA,"Random orbital sander 150 mm, 5 mm orbit",werkstatt,70,piece,35.36,2475.2,EUR,2475.2,synthetic-spend-AL.csv,True,indirect
TXN-003075,AL,2026-03,2026-03-07,WLF-1007,sup-arcus,SATA,"Random orbital sander 150 mm, 5 mm orbit",werkstatt,123,piece,35.36,4349.28,EUR,4349.28,synthetic-spend-AL.csv,True,indirect
TXN-003076,AL,2026-04,2026-04-24,WLF-1007,sup-arcus,SATA,"Random orbital sander 150 mm, 5 mm orbit",werkstatt,322,piece,35.36,11385.92,EUR,11385.92,synthetic-spend-AL.csv,True,indirect
TXN-003077,AL,2026-05,2026-05-04,WLF-1007,sup-arcus,SATA,"Random orbital sander 150 mm, 5 mm orbit",werkstatt,215,piece,35.36,7602.4,EUR,7602.4,synthetic-spend-AL.csv,True,indirect
TXN-003078,AL,2026-06,2026-06-20,WLF-1007,sup-arcus,SATA,"Random orbital sander 150 mm, 5 mm orbit",werkstatt,194,piece,35.36,6859.84,EUR,6859.84,synthetic-spend-AL.csv,True,indirect
TXN-003079,AL,2026-07,2026-07-07,WLF-1007,sup-arcus,SATA,"Random orbital sander 150 mm, 5 mm orbit",werkstatt,211,piece,35.36,7460.96,EUR,7460.96,synthetic-spend-AL.csv,True,indirect
TXN-003080,AL,2026-08,2026-08-09,WLF-1007,sup-arcus,SATA,"Random orbital sander 150 mm, 5 mm orbit",werkstatt,278,piece,35.36,9830.08,EUR,9830.08,synthetic-spend-AL.csv,True,indirect
TXN-003081,AL,2026-01,2026-01-13,WLF-1008,sup-cobalt,tesa,Paint cup for compressed-air spray gun,lack,217,piece,53.15,11533.55,EUR,11533.55,synthetic-spend-AL.csv,True,direct
TXN-003082,AL,2026-02,2026-02-07,WLF-1008,sup-cobalt,tesa,Paint cup for compressed-air spray gun,lack,308,piece,53.15,16370.2,EUR,16370.2,synthetic-spend-AL.csv,True,direct
TXN-003083,AL,2026-03,2026-03-04,WLF-1008,sup-cobalt,tesa,Paint cup for compressed-air spray gun,lack,152,piece,53.15,8078.8,EUR,8078.8,synthetic-spend-AL.csv,True,direct
TXN-003084,AL,2026-04,2026-04-17,WLF-1008,sup-cobalt,tesa,Paint cup for compressed-air spray gun,lack,49,piece,53.15,2604.35,EUR,2604.35,synthetic-spend-AL.csv,True,direct
TXN-003085,AL,2026-05,2026-05-03,WLF-1008,sup-cobalt,tesa,Paint cup for compressed-air spray gun,lack,130,piece,53.15,6909.5,EUR,6909.5,synthetic-spend-AL.csv,True,direct
TXN-003086,AL,2026-06,2026-06-16,WLF-1008,sup-cobalt,tesa,Paint cup for compressed-air spray gun,lack,305,piece,53.15,16210.75,EUR,16210.75,synthetic-spend-AL.csv,True,direct
TXN-003087,AL,2026-07,2026-07-04,WLF-1008,sup-cobalt,tesa,Paint cup for compressed-air spray gun,lack,113,piece,53.15,6005.95,EUR,6005.95,synthetic-spend-AL.csv,True,direct
TXN-003088,AL,2026-08,2026-08-13,WLF-1008,sup-cobalt,tesa,Paint cup for compressed-air spray gun,lack,311,piece,53.15,16529.65,EUR,16529.65,synthetic-spend-AL.csv,True,direct
TXN-003089,AL,2026-01,2026-01-13,WLF-1009,sup-solis,PPG / Nexa,"Sanding discs 150 mm, intermediate",schleif,48,piece,54.39,2610.72,EUR,2610.72,synthetic-spend-AL.csv,True,direct
TXN-003090,AL,2026-02,2026-02-20,WLF-1009,sup-solis,PPG / Nexa,"Sanding discs 150 mm, intermediate",schleif,329,piece,54.39,17894.31,EUR,17894.31,synthetic-spend-AL.csv,True,direct
TXN-003091,AL,2026-03,2026-03-17,WLF-1009,sup-solis,PPG / Nexa,"Sanding discs 150 mm, intermediate",schleif,228,piece,54.39,12400.92,EUR,12400.92,synthetic-spend-AL.csv,True,direct
TXN-003092,AL,2026-04,2026-04-05,WLF-1009,sup-solis,PPG / Nexa,"Sanding discs 150 mm, intermediate",schleif,65,piece,54.39,3535.35,EUR,3535.35,synthetic-spend-AL.csv,True,direct
TXN-003093,AL,2026-05,2026-05-19,WLF-1009,sup-solis,PPG / Nexa,"Sanding discs 150 mm, intermediate",schleif,204,piece,54.39,11095.56,EUR,11095.56,synthetic-spend-AL.csv,True,direct
TXN-003094,AL,2026-06,2026-06-01,WLF-1009,sup-solis,PPG / Nexa,"Sanding discs 150 mm, intermediate",schleif,68,piece,54.39,3698.52,EUR,3698.52,synthetic-spend-AL.csv,True,direct
TXN-003095,AL,2026-07,2026-07-11,WLF-1009,sup-solis,PPG / Nexa,"Sanding discs 150 mm, intermediate",schleif,255,piece,54.39,13869.45,EUR,13869.45,synthetic-spend-AL.csv,True,direct
TXN-003096,AL,2026-08,2026-08-13,WLF-1009,sup-solis,PPG / Nexa,"Sanding discs 150 mm, intermediate",schleif,31,piece,54.39,1686.09,EUR,1686.09,synthetic-spend-AL.csv,True,direct
TXN-003097,AL,2026-01,2026-01-27,WLF-1010,sup-orbit,Würth,Fine-line tape,kleb,69,piece,14.8,1021.2,EUR,1021.2,synthetic-spend-AL.csv,True,indirect
TXN-003098,AL,2026-02,2026-02-19,WLF-1010,sup-orbit,Würth,Fine-line tape,kleb,213,piece,14.8,3152.4,EUR,3152.4,synthetic-spend-AL.csv,True,indirect
TXN-003099,AL,2026-03,2026-03-20,WLF-1010,sup-orbit,Würth,Fine-line tape,kleb,221,piece,14.8,3270.8,EUR,3270.8,synthetic-spend-AL.csv,True,indirect
TXN-003100,AL,2026-04,2026-04-24,WLF-1010,sup-orbit,Würth,Fine-line tape,kleb,165,piece,14.8,2442.0,EUR,2442.0,synthetic-spend-AL.csv,True,indirect
TXN-003101,AL,2026-05,2026-05-09,WLF-1010,sup-orbit,Würth,Fine-line tape,kleb,161,piece,14.8,2382.8,EUR,2382.8,synthetic-spend-AL.csv,True,indirect
TXN-003102,AL,2026-06,2026-06-04,WLF-1010,sup-orbit,Würth,Fine-line tape,kleb,269,piece,14.8,3981.2,EUR,3981.2,synthetic-spend-AL.csv,True,indirect
TXN-003103,AL,2026-07,2026-07-19,WLF-1010,sup-orbit,Würth,Fine-line tape,kleb,131,piece,14.8,1938.8,EUR,1938.8,synthetic-spend-AL.csv,True,indirect
TXN-003104,AL,2026-08,2026-08-11,WLF-1010,sup-orbit,Würth,Fine-line tape,kleb,96,piece,14.8,1420.8,EUR,1420.8,synthetic-spend-AL.csv,True,indirect
TXN-003105,AL,2026-01,2026-01-13,WLF-1011,sup-helio,Kovax,Polish (fine / anti-hologram),polier,207,piece,13.72,2840.04,EUR,2840.04,synthetic-spend-AL.csv,True,direct
TXN-003106,AL,2026-02,2026-02-24,WLF-1011,sup-helio,Kovax,Polish (fine / anti-hologram),polier,266,piece,13.72,3649.52,EUR,3649.52,synthetic-spend-AL.csv,True,direct
TXN-003107,AL,2026-03,2026-03-22,WLF-1011,sup-helio,Kovax,Polish (fine / anti-hologram),polier,278,piece,13.72,3814.16,EUR,3814.16,synthetic-spend-AL.csv,True,direct
TXN-003108,AL,2026-04,2026-04-17,WLF-1011,sup-helio,Kovax,Polish (fine / anti-hologram),polier,213,piece,13.72,2922.36,EUR,2922.36,synthetic-spend-AL.csv,True,direct
TXN-003109,AL,2026-05,2026-05-14,WLF-1011,sup-helio,Kovax,Polish (fine / anti-hologram),polier,263,piece,13.72,3608.36,EUR,3608.36,synthetic-spend-AL.csv,True,direct
TXN-003110,AL,2026-06,2026-06-04,WLF-1011,sup-helio,Kovax,Polish (fine / anti-hologram),polier,45,piece,13.72,617.4,EUR,617.4,synthetic-spend-AL.csv,True,direct
TXN-003111,AL,2026-07,2026-07-05,WLF-1011,sup-helio,Kovax,Polish (fine / anti-hologram),polier,298,piece,13.72,4088.56,EUR,4088.56,synthetic-spend-AL.csv,True,direct
TXN-003112,AL,2026-08,2026-08-24,WLF-1011,sup-helio,Kovax,Polish (fine / anti-hologram),polier,308,piece,13.72,4225.76,EUR,4225.76,synthetic-spend-AL.csv,True,direct
TXN-003113,AL,2026-01,2026-01-16,WLF-1012,sup-vanta,Starcke,Water-based silicone remover,kabine,71,piece,27.06,1921.26,EUR,1921.26,synthetic-spend-AL.csv,True,direct
TXN-003114,AL,2026-02,2026-02-24,WLF-1012,sup-vanta,Starcke,Water-based silicone remover,kabine,201,piece,27.06,5439.06,EUR,5439.06,synthetic-spend-AL.csv,True,direct
TXN-003115,AL,2026-03,2026-03-05,WLF-1012,sup-vanta,Starcke,Water-based silicone remover,kabine,250,piece,27.06,6765.0,EUR,6765.0,synthetic-spend-AL.csv,True,direct
TXN-003116,AL,2026-04,2026-04-27,WLF-1012,sup-vanta,Starcke,Water-based silicone remover,kabine,183,piece,27.06,4951.98,EUR,4951.98,synthetic-spend-AL.csv,True,direct
TXN-003117,AL,2026-05,2026-05-05,WLF-1012,sup-vanta,Starcke,Water-based silicone remover,kabine,233,piece,27.06,6304.98,EUR,6304.98,synthetic-spend-AL.csv,True,direct
TXN-003118,AL,2026-06,2026-06-28,WLF-1012,sup-vanta,Starcke,Water-based silicone remover,kabine,28,piece,27.06,757.68,EUR,757.68,synthetic-spend-AL.csv,True,direct
